frecuencia,potencia
0.0016666666666666668,376112.1092261739
0.001692894611349547,755797.4896855478
0.0017191225560324274,10602.247505257477
0.0017453505007153077,1525412.2650991147
0.001771578445398188,444117.28925425315
0.0017978063900810682,1392966.7717725143
0.0018240343347639485,534241.9336471255
0.0018502622794468288,503434.1091111046
0.0018764902241297091,649523.495220026
0.0019027181688125894,1608771.7656942785
0.00192894611349547,221077.88662584353
0.0019551740581783502,188845.86584103876
0.0019814020028612305,186761.71870627266
0.002007629947544111,233056.50769589358
0.002033857892226991,2343346.900300064
0.0020600858369098714,430591.9214727178
0.0020863137815927517,1352353.4193359187
0.002112541726275632,2333494.9387077554
0.0021387696709585123,2911021.5222219573
0.0021649976156413926,879848.3942581317
0.002191225560324273,160666.45747648398
0.002217453505007153,796062.3031173361
0.0022436814496900334,634878.6175552865
0.0022699093943729137,1878.8632622129667
0.002296137339055794,306003.18635698006
0.0023223652837386743,2093310.9450744877
0.0023485932284215546,615184.0802534898
0.002374821173104435,1927511.2147840892
0.002401049117787315,830499.2029591501
0.0024272770624701955,798297.061795356
0.002453505007153076,3380611.1952408734
0.002479732951835956,279981.4771970223
0.0025059608965188364,82860.35094455538
0.0025321888412017167,489273.4916563003
0.002558416785884597,1374982.3996136747
0.0025846447305674773,881444.7851824788
0.0026108726752503576,1711598.868694427
0.002637100619933238,2393162.832783972
0.002663328564616118,855557.9266083242
0.002689556509298999,1732844.5625951386
0.0027157844539818787,1586552.486108634
0.0027420123986647595,1208982.3060030574
0.0027682403433476393,97152.43029730025
0.00279446828803052,1325339.2103695064
0.0028206962327134,915276.0494887131
0.0028469241773962806,36791.49951320167
0.0028731521220791605,369001.85995540005
0.0028993800667620412,1457631.79660123
0.002925608011444921,1090511.2382693079
0.002951835956127802,2136624.8476865953
0.0029780639008106817,3314331.6158022424
0.0030042918454935624,24082.996678102416
0.0030305197901764423,1681951.522385877
0.003056747734859323,851134.8029693748
0.0030829756795422033,439621.8575804017
0.0031092036242250836,1315315.6296233314
0.003135431568907964,676351.0915903063
0.003161659513590844,34013.20637004432
0.0031878874582737244,6292259.66388078
0.0032141154029566047,2583329.134905128
0.003240343347639485,1762422.4081394428
0.0032665712923223653,475411.83652204054
0.0032927992370052456,632834.3663237628
0.003319027181688126,585927.6408498833
0.003345255126371006,856563.8934732621
0.0033714830710538865,268562.21103877714
0.003397711015736767,414475.2586779283
0.003423938960419647,675179.1020500684
0.0034501669051025274,3488064.754527705
0.0034763948497854077,275424.3165945711
0.003502622794468288,510864.4272511062
0.0035288507391511683,515411.13643375994
0.0035550786838340486,26103.527719887064
0.003581306628516929,1175251.56808163
0.003607534573199809,2124639.0631109388
0.0036337625178826894,937006.7020609136
0.00365999046256557,1632962.3901476986
0.00368621840724845,2536006.973492801
0.0037124463519313308,1007777.0736698668
0.0037386742966142106,1871112.06911004
0.0037649022412970913,1263407.9945074625
0.003791130185979971,1090023.9048634074
0.003817358130662852,1368435.6282415546
0.003843586075345732,159535.33915578548
0.0038698140200286125,367780.19139097154
0.0038960419647114924,870754.8810829323
0.003922269909394373,54672.52081368308
0.003948497854077253,878552.9467995487
0.003974725798760134,3361217.6925332337
0.0040009537434430135,2612853.0177669767
0.004027181688125894,1539812.3094144333
0.004053409632808774,1270745.4462510445
0.004079637577491655,222767.19739830281
0.004105865522174535,1552578.5617181587
0.0041320934668574155,2169451.6657332503
0.004158321411540295,313916.7256862861
0.004184549356223176,1419850.0012632816
0.004210777300906056,400120.6127312248
0.004237005245588937,2575276.736149957
0.0042632331902718165,2713698.276142897
0.004289461134954697,870667.1307757255
0.004315689079637577,518230.9533626235
0.004341917024320458,289363.47917947115
0.004368144969003338,667548.5161753149
0.004394372913686218,308805.9959857208
0.004420600858369098,1440975.3868276027
0.004446828803051979,3081306.4658933897
0.00447305674773486,1598722.0587221712
0.0044992846924177396,1428368.2645017128
0.00452551263710062,331624.0673859345
0.0045517405817835,462753.0265423668
0.004577968526466381,106329.80761488006
0.004604196471149261,176428.5101388424
0.0046304244158321415,2478406.993618646
0.004656652360515021,38300.90216410457
0.004682880305197902,176479.8970277025
0.004709108249880782,689536.2344943675
0.004735336194563663,1662857.5138340848
0.0047615641392465425,123350.55890390654
0.004787792083929423,343762.0586286613
0.004814020028612303,673784.9694090255
0.004840247973295184,2664138.0071674883
0.004866475917978064,1039110.1424842617
0.004892703862660944,252111.5502180522
0.004918931807343824,794336.8019860741
0.004945159752026705,680286.9175967226
0.004971387696709585,5749548.783811667
0.004997615641392466,31947.182742985813
0.005023843586075345,864237.9572725444
0.005050071530758226,920839.6848189145
0.005076299475441106,1185778.2157188705
0.005102527420123987,1107551.2305839786
0.005128755364806867,248342.18763492245
0.005154983309489747,255070.75240935478
0.005181211254172627,175996.15460075185
0.005207439198855508,601877.0747944643
0.005233667143538388,8734890.163846973
0.0052598950882212685,76752206.48906538
0.005286123032904148,4514842.517049994
0.005312350977587029,768608.2699105262
0.005338578922269909,4364800.232677326
0.00536480686695279,100365.14899947292
0.0053910348116356695,1510725.7634401612
0.00541726275631855,754447.9453808465
0.00544349070100143,777565.0475426489
0.005469718645684311,360379.0257901802
0.005495946590367191,340823.23214502074
0.0055221745350500714,222964.29914547913
0.005548402479732951,556228.4209728934
0.005574630424415832,291669.29727972957
0.005600858369098713,794485.8209003905
0.005627086313781593,251325.47309567346
0.005653314258464473,425234.82226456143
0.005679542203147353,1440565.9848203948
0.005705770147830234,4810143.523712041
0.005731998092513114,1792614.3188962936
0.0057582260371959945,351901.4303523692
0.005784453981878874,2267162.662084208
0.005810681926561755,723722.9272373577
0.005836909871244635,196968.04973252778
0.005863137815927516,4175638.478780407
0.0058893657606103956,207812.47239505724
0.005915593705293276,1186836.0190382332
0.005941821649976156,2217464.3391512465
0.005968049594659037,422517.20035110356
0.005994277539341917,1018243.4504276232
0.0060205054840247975,444681.0548991095
0.006046733428707677,790050.1771972381
0.006072961373390558,500700.83364302834
0.006099189318073438,1197863.4073750575
0.006125417262756319,330632.67102659174
0.006151645207439199,1299024.2619504116
0.006177873152122079,1227538.4277930527
0.00620410109680496,854854.8306945309
0.00623032904148784,465520.25557151524
0.0062565569861707205,1308081.0572142228
0.0062827849308536,422291.9083340266
0.006309012875536481,2053039.3015991088
0.006335240820219361,1307621.3773238447
0.006361468764902242,86322.7927116927
0.0063876967095851216,134821.304261618
0.006413924654268002,1689065.805998118
0.006440152598950882,509881.20919704187
0.006466380543633763,122472.53274862652
0.006492608488316643,1188846.6446778728
0.0065188364329995235,103302.14552109713
0.006545064377682403,1595932.778246552
0.006571292322365284,268322.3306612592
0.006597520267048164,1353286.5043504525
0.006623748211731045,1657614.5926186526
0.0066499761564139245,2112688.6649485365
0.006676204101096805,711987.7219828162
0.006702432045779685,285801.0179084269
0.006728659990462566,2363811.560168157
0.006754887935145446,994652.5922323549
0.006781115879828326,1298657.912840376
0.006807343824511206,1147755.5305595996
0.006833571769194087,3076339.55999718
0.006859799713876967,410293.58687420125
0.006886027658559848,2904097.358641575
0.006912255603242727,98276.1413366161
0.006938483547925608,1854210.297952821
0.006964711492608488,370205.7758937054
0.006990939437291369,8271072.065814434
0.007017167381974249,898803.3231519544
0.007043395326657129,1655439.3312404237
0.007069623271340009,551765.2880604508
0.00709585121602289,417875.7243694689
0.00712207916070577,1219741.482163205
0.0071483071053886505,827412.1955826953
0.00717453505007153,856345.2131767181
0.007200762994754411,1316422.4728967818
0.007226990939437291,2840921.6736890115
0.007253218884120172,596079.2624395961
0.007279446828803052,755311.7923407363
0.007305674773485932,1055457.5777904103
0.007331902718168813,2101742.6434970377
0.007358130662851693,4043864.8640230233
0.007384358607534574,927101.1393435341
0.0074105865522174534,1147068.0125000125
0.007436814496900334,855346.0271938356
0.007463042441583214,271902.28236261354
0.007489270386266095,1639442.0113988568
0.007515498330948975,1289441.8774419418
0.007541726275631855,56778.887309409896
0.007567954220314735,1055307.2071445691
0.007594182164997616,376072.7132637995
0.007620410109680496,176144.33095914725
0.0076466380543633765,216007.9737741722
0.007672865999046256,2696908.475779025
0.007699093943729137,894179.4788296145
0.007725321888412017,2450773.1125283586
0.007751549833094898,4565313.883091849
0.0077777777777777776,100987.95132593566
0.007804005722460658,15997.812784594566
0.007830233667143537,194198.2976516024
0.007856461611826418,836186.4865176918
0.007882689556509299,1114874.691058537
0.00790891750119218,1913774.855950801
0.007935145445875058,1283117.5044568898
0.00796137339055794,99686.69653813145
0.00798760133524082,477369.40607085946
0.0080138292799237,392042.34719932213
0.00804005722460658,2372589.1724358285
0.00806628516928946,1991935.3183056414
0.008092513113972341,1877607.9303034944
0.008118741058655222,515902.08685863117
0.0081449690033381,438833.87076174124
0.008171196948020982,856859.4656956429
0.008197424892703862,2001226.8902701999
0.008223652837386743,298408.4377726459
0.008249880782069622,5376915.242586364
0.008276108726752503,1189740.4299768242
0.008302336671435383,3046106.1442570803
0.008328564616118264,1136556.9016105917
0.008354792560801143,5236119.616160809
0.008381020505484024,2361545.4577046824
0.008407248450166905,695879.2721820669
0.008433476394849785,455900.35302972526
0.008459704339532666,3696458.3759707133
0.008485932284215545,829050.8388707379
0.008512160228898426,435151.008881422
0.008538388173581307,386177.91960961383
0.008564616118264187,1385370.0211370285
0.008590844062947066,2652526.3568944447
0.008617072007629947,1049972.3800829945
0.008643299952312828,13221.662151312386
0.008669527896995708,31507.21098751069
0.008695755841678587,2961511.600952264
0.008721983786361468,1612119.4167202797
0.008748211731044349,2425245.6889833715
0.00877443967572723,949569.7545776468
0.008800667620410109,27561.243417570353
0.00882689556509299,175848.5105571078
0.00885312350977587,1261005.3476072298
0.00887935145445875,717407.2711628966
0.00890557939914163,13566.651372630327
0.00893180734382451,443463.0908964061
0.008958035288507391,1056166.3865204302
0.008984263233190272,676553.6140672828
0.009010491177873151,154840.95013183504
0.009036719122556032,3113645.3118991386
0.009062947067238912,1021029.7481093395
0.009089175011921793,1077854.5054464587
0.009115402956604672,6158562.033435759
0.009141630901287553,75924.66892000686
0.009167858845970434,35058.98528634923
0.009194086790653314,134058.68299410274
0.009220314735336193,1243628.288784098
0.009246542680019074,275182.4852375537
0.009272770624701955,1951028.0635051941
0.009298998569384835,309857.4165856855
0.009325226514067714,1436458.469585272
0.009351454458750595,378676.30483331543
0.009377682403433476,1874710.2819958117
0.009403910348116357,1660307.0739427763
0.009430138292799236,1857046.4692541775
0.009456366237482116,560601.8471616113
0.009482594182164997,1068681.4156283825
0.009508822126847878,1277408.6356161735
0.009535050071530759,1098.099000310894
0.00956127801621364,229813.4777672297
0.009587505960896518,1977150.1874469346
0.009613733905579399,28998.85350669662
0.00963996185026228,1657772.9605454213
0.00966618979494516,1559533.3032762008
0.00969241773962804,764003.72408741
0.00971864568431092,1527851.544566513
0.009744873628993801,53020.85743941796
0.009771101573676682,1176434.3318847187
0.00979732951835956,1407775.503708533
0.009823557463042441,2137806.6902980665
0.009849785407725322,935189.8025606133
0.009876013352408203,1121135.1293722612
0.009902241297091082,1636658.827528058
0.009928469241773962,856946.2615060066
0.009954697186456843,2882063.256779028
0.009980925131139724,469360.1984443054
0.010007153075822603,1682962.0757261617
0.010033381020505484,73479.73353819505
0.010059608965188364,364163.1401361963
0.010085836909871245,371394.55670313386
0.010112064854554124,671168.3537177508
0.010138292799237005,2164108.995691362
0.010164520743919886,1605956.0949533747
0.010190748688602766,3849.03165491601
0.010216976633285645,364224.11658962304
0.010243204577968526,296203.1070783512
0.010269432522651407,2131780.421259404
0.010295660467334287,231688.7751219527
0.010321888412017166,1130054.1644405539
0.010348116356700047,1216437.8331238057
0.010374344301382928,1125078.708109741
0.010400572246065809,3336526.0801729034
0.010426800190748688,3699948.3056782424
0.010453028135431568,13236485.274811719
0.010479256080114449,15835003.75862582
0.01050548402479733,22719816.202560037
0.010531711969480209,37445807.556106515
0.01055793991416309,1988849.8853893683
0.01058416785884597,6251751.603170297
0.010610395803528851,1224886.6306340648
0.010636623748211732,430140.87049619306
0.01066285169289461,1231815.407714592
0.010689079637577491,1140948.4074975343
0.010715307582260372,1015440.4316920082
0.010741535526943253,284637.0551657954
0.010767763471626132,4203930.873594014
0.010793991416309013,2766845.026368309
0.010820219360991893,478851.5909077941
0.010846447305674774,1131448.353055548
0.010872675250357653,2479942.612456652
0.010898903195040534,357905.65560512186
0.010925131139723415,2261348.7748550526
0.010951359084406295,187079.492796281
0.010977587029089174,663133.3561158776
0.011003814973772055,1307895.8908671206
0.011030042918454936,1980227.7529916319
0.011056270863137816,670477.2788225982
0.011082498807820695,151122.53974418878
0.011108726752503576,944494.0577648235
0.011134954697186457,2223280.042380295
0.011161182641869338,996470.1055044171
0.011187410586552217,2202510.681471711
0.011213638531235097,698452.151711806
0.011239866475917978,6670057.098609388
0.011266094420600859,1645669.8665635274
0.011292322365283738,678875.3543225159
0.011318550309966618,2633204.1744039534
0.0113447782546495,826593.9325097989
0.01137100619933238,324674.4413644502
0.011397234144015259,3943826.8528048145
0.01142346208869814,1450182.282718041
0.01144969003338102,185998.6662351946
0.011475917978063901,308820.01353698527
0.01150214592274678,635828.5403012772
0.01152837386742966,180380.29786283238
0.011554601812112542,23105.599220107753
0.011580829756795422,2236051.3316484364
0.011607057701478301,1106535.005511738
0.011633285646161182,2990714.299769432
0.011659513590844063,215114.31074829283
0.011685741535526943,2639943.602331548
0.011711969480209822,1255425.8625607619
0.011738197424892703,1697259.9896535114
0.011764425369575584,641035.5320895872
0.011790653314258465,97644.85552458918
0.011816881258941345,1228511.4212927327
0.011843109203624224,171013.750214468
0.011869337148307105,12358.930536872052
0.011895565092989986,1025860.8334733974
0.011921793037672867,1653018.6490307348
0.011948020982355746,612258.8156227055
0.011974248927038626,963260.7745838424
0.012000476871721507,2279151.4369879747
0.012026704816404388,186520.16242660262
0.012052932761087267,1035789.0048075507
0.012079160705770147,1267687.7858518814
0.012105388650453028,760069.6330942517
0.012131616595135909,1131774.7950050195
0.012157844539818788,35091.02913721508
0.012184072484501669,91694.35242966555
0.01221030042918455,869819.5235824699
0.01223652837386743,437456.4878251003
0.012262756318550309,1127020.4460302382
0.01228898426323319,853575.801291087
0.01231521220791607,652328.3617821948
0.012341440152598951,314345.7641284615
0.01236766809728183,371809.184440478
0.012393896041964711,2129703.3512087483
0.012420123986647592,582036.1688690962
0.012446351931330472,597778.5074891078
0.012472579876013351,6316932.133371581
0.012498807820696232,1346961.5312737664
0.012525035765379113,1394040.262019533
0.012551263710061994,1216401.918980383
0.012577491654744873,404502.87950399955
0.012603719599427753,51117.671884440904
0.012629947544110634,1563852.5271521842
0.012656175488793515,1567328.2242274776
0.012682403433476394,1877822.1758833404
0.012708631378159274,1032198.8860177767
0.012734859322842155,4498313.38394111
0.012761087267525036,238625.12021050323
0.012787315212207915,2466495.6691618394
0.012813543156890796,739544.3765847114
0.012839771101573676,865232.3902562289
0.012865999046256557,39626.896543222436
0.012892226990939438,753127.9416639331
0.012918454935622317,841433.8432465774
0.012944682880305198,261211.16343754897
0.012970910824988078,142683.1904744005
0.012997138769670959,7736541.072479735
0.013023366714353838,107357.36641814327
0.013049594659036719,681056.3078407559
0.0130758226037196,2617946.7949621873
0.01310205054840248,2500303.47882165
0.01312827849308536,857261.6666462126
0.01315450643776824,517002.61062818137
0.01318073438245112,3487726.2989919875
0.013206962327134001,1022529.9401631254
0.01323319027181688,1242456.0373980184
0.013259418216499761,869242.8009233918
0.013285646161182642,370809.2116716453
0.013311874105865523,37439.55657141221
0.013338102050548402,269739.15737285
0.013364329995231282,3183673.665617161
0.013390557939914163,1256669.689867305
0.013416785884597044,232978.46488764993
0.013443013829279923,921176.0643850048
0.013469241773962803,18625.26730880853
0.013495469718645684,1269683.9911897997
0.013521697663328565,102080.87983889984
0.013547925608011444,256313.05103424907
0.013574153552694325,3386103.982656518
0.013600381497377205,682161.068690534
0.013626609442060086,1496090.5985225579
0.013652837386742965,1483432.0222183585
0.013679065331425846,78007.5608160658
0.013705293276108726,2419558.8872279436
0.013731521220791607,1285569.1444325005
0.013757749165474486,73776.81062006624
0.013783977110157367,459220.9459239132
0.013810205054840248,1576797.4638876864
0.013836432999523128,1173998.5885274552
0.013862660944206007,139012.3922572779
0.013888888888888888,1910094.8676673353
0.013915116833571769,2233548.8324620267
0.01394134477825465,259971.2261550391
0.013967572722937529,632340.1208168352
0.01399380066762041,1228488.0955460414
0.01402002861230329,82938.8875231033
0.01404625655698617,1063832.2342356604
0.014072484501669051,4644760.063622497
0.01409871244635193,103609.5954596673
0.014124940391034811,256851.23721073367
0.014151168335717692,114265.8238639863
0.014177396280400573,18822.937002083396
0.014203624225083452,1179995.350916037
0.014229852169766332,223946.980347522
0.014256080114449213,365507.24835759716
0.014282308059132094,773288.9042581827
0.014308536003814973,751164.1273809758
0.014334763948497854,1450392.7252019986
0.014360991893180734,829422.013261482
0.014387219837863615,113948.94923293564
0.014413447782546494,3254680.405231231
0.014439675727229375,1243839.256260694
0.014465903671912255,19088.544150314483
0.014492131616595136,1299090.176179507
0.014518359561278015,1001733.9136808275
0.014544587505960896,4495650.272312182
0.014570815450643777,577867.7041142456
0.014597043395326657,2841355.4979744665
0.014623271340009536,1459575.4105959486
0.014649499284692417,286622.28182892024
0.014675727229375298,1705075.146699042
0.014701955174058179,271939.360604991
0.014728183118741058,476824.7393746102
0.014754411063423938,2465416.224388512
0.014780639008106819,417134.33507283207
0.0148068669527897,1602310.5534860902
0.014833094897472579,264051.7948080527
0.01485932284215546,35352.4492182193
0.01488555078683834,1878053.9329570914
0.01491177873152122,278554.61858613626
0.0149380066762041,4425239.622653589
0.01496423462088698,1269995.6634229636
0.014990462565569861,115257.28229699892
0.015016690510252742,278136.43630555604
0.015042918454935621,2615007.2884560497
0.015069146399618502,6296.996698790161
0.015095374344301382,154131.7921513664
0.015121602288984263,240469.97863666518
0.015147830233667144,290025.43430033966
0.015174058178350023,781583.834202245
0.015200286123032904,270813.04986831505
0.015226514067715784,1079518.9471565331
0.015252742012398665,2270603.1102991817
0.015278969957081544,341415.98606647644
0.015305197901764425,511775.6268740996
0.015331425846447306,1970322.4528420062
0.015357653791130186,381018.9900967899
0.015383881735813065,748561.6075779452
0.015410109680495946,1535002.2462170771
0.015436337625178827,363412.8193365582
0.015462565569861707,779736.0493535126
0.015488793514544586,1914694.583943882
0.015515021459227467,782965.762317679
0.015541249403910348,1871640.2106881493
0.015567477348593229,2062408.113980649
0.015593705293276108,452831.6960471536
0.015619933237958988,544090.4661326798
0.01564616118264187,2287196.240884278
0.01567238912732475,789690.5441246041
0.015698617072007627,211896.82609461923
0.015724845016690508,7942349.346768052
0.01575107296137339,4920911.529600531
0.01577730090605627,14023455.991699398
0.01580352885073915,256528.029202927
0.01582975679542203,2625158.9099015724
0.01585598474010491,1857294.9841366324
0.015882212684787792,2567652.861692868
0.01590844062947067,330395.881782144
0.01593466857415355,998996.3391845081
0.01596089651883643,225002.23479975533
0.01598712446351931,700412.7483985063
0.016013352408202192,2365554.6422904525
0.016039580352885073,116777.01534615352
0.016065808297567954,4407982.769896535
0.016092036242250835,74076.15708128735
0.016118264186933712,564553.3034776688
0.016144492131616592,317589.48348584864
0.016170720076299473,691641.0620986947
0.016196948020982354,1123643.391267208
0.016223175965665235,916483.6494817877
0.016249403910348115,1641280.4904294135
0.016275631855030996,762604.2170013417
0.016301859799713877,132975.8644497273
0.016328087744396758,4072026.451768403
0.016354315689079635,1247105.8030073473
0.016380543633762516,342263.3722538715
0.016406771578445396,635015.4007665385
0.016432999523128277,169531.18615315828
0.016459227467811158,1361045.2419219224
0.01648545541249404,1876273.7772012972
0.01651168335717692,91473.67062756041
0.0165379113018598,404132.4901607615
0.016564139246542677,1463942.42072651
0.016590367191225558,348655.50210617715
0.01661659513590844,4541429.502204753
0.01664282308059132,3701.65442624061
0.0166690510252742,793701.6224742234
0.01669527896995708,225935.81590766276
0.01672150691463996,521381.3547891464
0.016747734859322842,2073170.67417353
0.01677396280400572,313114.35853385145
0.0168001907486886,347345.3911973696
0.01682641869337148,413881.117203743
0.01685264663805436,503680.6354148602
0.016878874582737242,405736.31595751655
0.016905102527420123,937117.0539352095
0.016931330472103004,158974.87359350154
0.016957558416785885,62564.15923855455
0.016983786361468762,574182.7161395976
0.017010014306151643,3212078.2258023247
0.017036242250834523,264929.0410013995
0.017062470195517404,2455674.1615091437
0.017088698140200285,563894.8871872908
0.017114926084883166,1540197.2412020594
0.017141154029566046,3664823.0215239497
0.017167381974248927,477070.28543267545
0.017193609918931804,1937789.1292576562
0.017219837863614685,312793.4011308297
0.017246065808297566,2250315.403315694
0.017272293752980446,670712.2903827567
0.017298521697663327,1961617.2429263953
0.017324749642346208,1323079.3091880325
0.01735097758702909,986653.6778083286
0.01737720553171197,906500.1910659072
0.01740343347639485,3763398.090059382
0.01742966142107773,65403.87441216717
0.01745588936576061,157422.45888387196
0.01748211731044349,500328.0994991391
0.01750834525512637,4290554.485058117
0.01753457319980925,3638073.4738221755
0.01756080114449213,937385.8561210483
0.01758702908917501,1117185.775610222
0.017613257033857892,1664229.3694263864
0.017639484978540773,16272.86647772513
0.017665712923223654,726275.8487242891
0.01769194086790653,1799868.7227540123
0.017718168812589412,183039.14791860007
0.017744396757272293,1836484.5094634788
0.017770624701955173,360965.1845597746
0.017796852646638054,5138494.2078525955
0.017823080591320935,696899.6000824282
0.017849308536003815,28818.43074229013
0.017875536480686696,2009.5700687149797
0.017901764425369573,1770491.7492593445
0.017927992370052454,553451.8215779031
0.017954220314735335,1360511.247394559
0.017980448259418216,598243.8222132018
0.018006676204101096,1249953.73387142
0.018032904148783977,773937.3956655833
0.018059132093466858,64695.62132575796
0.01808536003814974,2029334.3183921245
0.018111587982832616,1173359.714673893
0.018137815927515497,230649.10982305036
0.018164043872198377,159841.2220023137
0.018190271816881258,876569.0121986303
0.01821649976156414,1815336.6180046713
0.01824272770624702,3794164.783203459
0.0182689556509299,1282785.5662931688
0.01829518359561278,320205.72472609655
0.018321411540295658,50705.96397524474
0.01834763948497854,3981235.082776295
0.01837386742966142,288562.8054001878
0.0184000953743443,118161.41553896251
0.01842632331902718,908117.3852819888
0.018452551263710062,229734.38547333947
0.018478779208392943,730292.8776371367
0.018505007153075823,16286.621731164065
0.018531235097758704,541808.8314945695
0.01855746304244158,713122.1372109122
0.018583690987124462,1160813.59320011
0.018609918931807343,692340.18806486
0.018636146876490223,512482.55854204355
0.018662374821173104,1183615.2162838103
0.018688602765855985,1614227.173908094
0.018714830710538866,286779.3430263026
0.018741058655221746,1161600.731257093
0.018767286599904624,745676.0284427662
0.018793514544587504,329419.13558295084
0.018819742489270385,126598.29874942233
0.018845970433953266,35996.24781862702
0.018872198378636146,607456.4195716153
0.018898426323319027,245559.70596469016
0.018924654268001908,2198522.222370853
0.01895088221268479,4011394.567978868
0.018977110157367666,918023.7320707263
0.019003338102050547,324070.23019740236
0.019029566046733427,581169.9259967491
0.019055793991416308,282362.25150703185
0.01908202193609919,799386.7281541895
0.01910824988078207,29670.15469158702
0.01913447782546495,2605110.730460564
0.01916070577014783,1460561.4962871128
0.01918693371483071,393226.17940246087
0.01921316165951359,1222170.79601976
0.01923938960419647,827996.0228364939
0.01926561754887935,2233276.8791365763
0.01929184549356223,1177611.8666748975
0.019318073438245112,83732.62208631633
0.019344301382927993,327657.0277461129
0.019370529327610873,497258.4136182097
0.01939675727229375,68646.81628596132
0.01942298521697663,363729.0774501163
0.019449213161659512,409282.6794760332
0.019475441106342393,951274.7001284829
0.019501669051025274,1296968.298725892
0.019527896995708154,2412646.3166830223
0.019554124940391035,1474415.2880656368
0.019580352885073916,276528.70943316
0.019606580829756796,700847.1178511021
0.019632808774439674,71085152.76104511
0.019659036719122554,114012.90939838947
0.019685264663805435,2512942.3444807166
0.019711492608488316,1192807.5568607715
0.019737720553171197,1729421.1592420847
0.019763948497854077,95275.09114618915
0.019790176442536958,3834399.4055064037
0.01981640438721984,1512702.8426417627
0.019842632331902716,1658474.846133832
0.019868860276585597,1467274.5519221069
0.019895088221268478,541930.7819181609
0.019921316165951358,328020.49009528884
0.01994754411063424,411079.28038566397
0.01997377205531712,1630043.8085699817
0.02,91031.60276047442
